Nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,label
0.46428571428571425,0.6111111111111112,0.475,0.31005735509690324,0.7890587397674115,0.2778516998357212,0.9059882667969336,18
0.5285714285714286,0.5444444444444444,0.41250000000000003,0.48202110451514546,0.8073853675717793,0.6630645651563547,0.8623192155015694,18
0.5071428571428571,0.4555555555555556,0.4375,0.23107673668407247,0.7916759829980637,0.6937404259148716,0.7511208624068768,18
0.5142857142857142,0.3888888888888889,0.41250000000000003,0.237345353792501,0.7926615220703341,0.7874773124957457,0.9837821992969986,18
0.5928571428571429,0.5888888888888889,0.5,0.4866779402463597,0.8079460104703061,0.33507001128447844,0.9860194785662402,18
0.5,0.34444444444444444,0.4625,0.303945194563062,0.7754065494096496,0.617205060347515,0.7967379536560456,18
0.7071428571428571,0.39999999999999997,0.3875,0.4261159380364441,0.7989646668425696,0.5625209031359171,0.7100448826418898,18
0.7071428571428571,0.5444444444444444,0.4,0.27137847264431536,0.7708123245422375,0.26116124001922114,0.7805089151567366,18
0.6142857142857142,0.6,0.375,0.4881680841145002,0.7915324783376879,0.6173174249411493,0.97661358738331,18
0.4357142857142857,0.5222222222222223,0.45000000000000007,0.45032991795184407,0.8123034184744057,0.5998746965952708,0.8073059554361535,18
0.5571428571428572,0.4222222222222222,0.4625,0.27979511760465947,0.8019375686782435,0.7061314885970509,0.7527223623112946,18
0.5214285714285715,0.3333333333333333,0.41250000000000003,0.4462458092573338,0.7899930096688791,0.1058453829562942,0.7248471574888389,18
0.5499999999999999,0.34444444444444444,0.4,0.5393921800753183,0.7839394559199626,0.4037779847198093,0.7625930018652246,18
0.5785714285714285,0.39999999999999997,0.41250000000000003,0.343038326044836,0.8104012508016996,0.7694535401041314,0.7903066002228559,18
0.4857142857142857,0.5777777777777777,0.475,0.5022421629023117,0.7713345822010705,0.2907018731903972,0.7115437737467301,18
0.5142857142857142,0.4444444444444444,0.375,0.4714816692696786,0.8012798906915928,0.3042869298199071,0.7660078499885223,18
0.4357142857142857,0.5333333333333333,0.475,0.5169268993051539,0.7792268559255169,0.4600209991174764,0.8885093819788625,18
0.47857142857142854,0.4222222222222222,0.42500000000000004,0.5001432768785663,0.824870127545692,0.3679038627708673,0.7283789368617425,18
0.47857142857142854,0.5888888888888889,0.42500000000000004,0.4646165991974367,0.7732468734291199,0.2239527342471168,0.8742887587619003,18
0.4714285714285714,0.6111111111111112,0.41250000000000003,0.3153687121372044,0.8073873783310692,0.4660727865435601,0.9251128347120354,18
0.5857142857142857,0.4222222222222222,0.41250000000000003,0.37140890706774465,0.7836230805545774,0.1322660003899352,0.971387307961203,18
0.6,0.5,0.48750000000000004,0.47410274790740137,0.7833095045272834,0.3508775474582235,0.7104529495713923,18
0.5785714285714285,0.5333333333333333,0.4625,0.38959630402248746,0.7789858291479493,0.15129730027718424,0.9337155844942175,18
0.65,0.5,0.4375,0.25649998539643093,0.8151309039293788,0.4897359551188398,0.9184988551709643,18
0.6428571428571428,0.43333333333333335,0.41250000000000003,0.39703504182135374,0.8122108624205505,0.7560311395546653,0.966507705042752,18
0.5785714285714285,0.4444444444444444,0.375,0.522785589889593,0.7683351313902118,0.4096387859548287,0.8690435174446106,18
0.5571428571428572,0.3888888888888889,0.41250000000000003,0.5197770132965345,0.8118907185583933,0.7762492481760674,0.9972287121963463,18
0.6285714285714286,0.4555555555555556,0.4625,0.3432591164730938,0.8073080483535336,0.5273065337735385,0.7612307159165523,18
0.5571428571428572,0.3333333333333333,0.48750000000000004,0.5234743093621621,0.8214225970442514,0.6505190675510686,0.7146836009145041,18
0.46428571428571425,0.35555555555555557,0.4375,0.3748113825091892,0.8088425109467978,0.19226596890061742,0.7356389499560876,18
0.5071428571428571,0.5444444444444444,0.1375,0.34001030214656325,0.5766501829744293,0.3020232657149988,0.2954246785601876,9
0.4357142857142857,0.43333333333333335,0.15000000000000002,0.5027792884435733,0.6686206789238394,0.6133971178835829,0.3588702540952424,9
0.5714285714285714,0.4222222222222222,0.1375,0.3841373618371542,0.6688393381769819,0.5412626031746697,0.2034073373391834,9
0.5214285714285715,0.5888888888888889,0.2,0.21669635805398924,0.5065649340363982,0.5249530479172924,0.17686768235063963,9
0.4357142857142857,0.36666666666666664,0.1875,0.14698507589746068,0.5650353629414452,0.36012885930539595,0.19780221258186,9
0.4857142857142857,0.39999999999999997,0.1375,0.3009492008064403,0.5080310037501565,0.40975830730743734,0.3580826894741519,9
0.6642857142857143,0.39999999999999997,0.15000000000000002,0.4804423462559888,0.6094700989361463,0.38053374895551517,0.3728621777701988,9
0.6357142857142857,0.6111111111111112,0.17500000000000002,0.4603777472444719,0.6116414362006819,0.34516565470778016,0.25303138948572856,9
0.5428571428571428,0.43333333333333335,0.15000000000000002,0.23745558397740585,0.5633929899884719,0.3298261783168275,0.19710083168998246,9
0.47857142857142854,0.6111111111111112,0.25,0.4477588588083212,0.6127611243090868,0.30211298129000563,0.3892662446736548,9
0.5,0.43333333333333335,0.17500000000000002,0.3728430278325672,0.690544386649836,0.3290791759227156,0.32401705089635247,9
0.6428571428571428,0.48888888888888893,0.2,0.44395620173687944,0.631101218612986,0.49240529659159127,0.23548631328203648,9
0.44285714285714284,0.5222222222222223,0.1375,0.3242154606033505,0.5200667797459115,0.6226977440260646,0.19094386316922754,9
0.6571428571428571,0.43333333333333335,0.1375,0.16559354900267675,0.6008844611179451,0.38977269033795015,0.3260497213624094,9
0.4714285714285714,0.5444444444444444,0.2,0.46029197126274357,0.5359317889462348,0.34658336719124394,0.22704104646536258,9
0.45,0.5888888888888889,0.21250000000000002,0.1364876724516353,0.4785619302464208,0.4218558314260379,0.19030259676830832,9
0.5,0.4666666666666667,0.15000000000000002,0.43334692248234363,0.6551060601042024,0.5262088185739,0.36716409415425355,9
0.4357142857142857,0.39999999999999997,0.15000000000000002,0.4580499299731984,0.5949781741102249,0.37368249274663756,0.24698788050307582,9
0.4714285714285714,0.5333333333333333,0.17500000000000002,0.36241324248536944,0.5349492080943526,0.3767513201634398,0.19806004712217354,9
0.5285714285714286,0.5555555555555556,0.17500000000000002,0.12697731369771403,0.5673524688807616,0.44401860381948643,0.2800149515986782,9
0.5499999999999999,0.5777777777777777,0.2,0.4482507327294054,0.6946295871672622,0.5129662340965815,0.26035439459416965,9
0.7071428571428571,0.5,0.125,0.1314946406787446,0.663017617146723,0.25548800177657083,0.2968154573848659,9
0.5285714285714286,0.5666666666666667,0.21250000000000002,0.13786807445331128,0.6112825845514367,0.5863768794981801,0.2657554715852847,9
0.5928571428571429,0.4444444444444444,0.2,0.16353618125057634,0.5190246080004526,0.2931467376117345,0.26040907431276694,9
0.7142857142857143,0.47777777777777775,0.1375,0.4849819925642631,0.6178429409812157,0.24932713542690044,0.2374988324702659,9
0.5642857142857143,0.5111111111111111,0.1375,0.46719613388711445,0.6327332322535514,0.5223668593737922,0.33349307353819246,9
0.6714285714285714,0.37777777777777777,0.1625,0.39965173212892746,0.5042905207734976,0.3397458230100803,0.36133670743495805,9
0.5357142857142857,0.48888888888888893,0.125,0.28969117556539903,0.6678541530319428,0.34637740855666066,0.35982826977951254,9
0.5571428571428572,0.47777777777777775,0.21250000000000002,0.36223904118429706,0.5698130020224177,0.25953591460542946,0.21965406118649225,9
0.6214285714285714,0.5444444444444444,0.1875,0.48022558048668995,0.5740892833491743,0.5197779552981634,0.3875787090404237,9
0.6214285714285714,0.3333333333333333,0.25,0.28546754551592723,0.5704844470084507,0.4148235993727767,0.1997753673375355,9
0.45,0.4222222222222222,0.17500000000000002,0.1488176775809258,0.48146750460054655,0.5370317793521613,0.3095446883151126,9
0.6,0.5777777777777777,0.25,0.3363458415278533,0.6268330639640693,0.4967569664679352,0.19329881259668993,9
0.45714285714285713,0.3333333333333333,0.22500000000000003,0.3590007453116584,0.5556993517982576,0.283698394636158,0.18730608039065164,9
0.42857142857142855,0.4555555555555556,0.21250000000000002,0.4464528362016078,0.5990883058497563,0.532684081208314,0.2961693599342563,9
0.7,0.43333333333333335,0.2,0.4874465996884023,0.6979514315062816,0.5060935452862532,0.38173048680386423,9
0.5357142857142857,0.5666666666666667,0.1625,0.18991623719273854,0.561097924826654,0.2878728448863739,0.17818087996933804,9
0.6142857142857142,0.5555555555555556,0.2,0.28996292757830777,0.5294000341295972,0.5797197141500674,0.3916074439280478,9
0.7,0.3333333333333333,0.1625,0.39527810615390346,0.7065840710707718,0.43451528943150763,0.31293558005456157,9
0.5428571428571428,0.5777777777777777,0.1625,0.17039076181323154,0.7030479633388129,0.3923420334663674,0.3238655749364292,9
0.7071428571428571,0.5666666666666667,0.15000000000000002,0.40980307699448826,0.6867761104699606,0.42964983360474784,0.22245699925174775,9
0.42857142857142855,0.43333333333333335,0.22500000000000003,0.4418339483219347,0.6507819772536032,0.29482155911157704,0.24718049362019892,9
0.5285714285714286,0.47777777777777775,0.15000000000000002,0.2941675659619509,0.5368357976028142,0.48136432234489024,0.21433275969097124,9
0.6357142857142857,0.6111111111111112,0.15000000000000002,0.4689472839614226,0.5010533562659204,0.36368411738150996,0.35639564761293996,9
0.4928571428571428,0.5111111111111111,0.22500000000000003,0.3215131493061347,0.6835507002193634,0.5791155947995896,0.37791730723834993,9
0.6857142857142857,0.4555555555555556,0.21250000000000002,0.24521959694484474,0.6386000560250243,0.4996277002026246,0.2015439882524039,9
0.4357142857142857,0.6111111111111112,0.125,0.4455836615906601,0.6355810232626992,0.4378788897446746,0.3107365443685113,9
0.5285714285714286,0.5888888888888889,0.1625,0.219736567504767,0.4910889384579361,0.5595308677782977,0.38842614603361536,9
0.5285714285714286,0.4222222222222222,0.22500000000000003,0.4958909368793605,0.5556538798481816,0.4536000531853315,0.3471210497976004,9
0.45,0.4222222222222222,0.15000000000000002,0.1847987901911583,0.5974122307186248,0.5806566675818783,0.22352374073556716,9
0.7071428571428571,0.34444444444444444,0.1875,0.24506454697012325,0.5959579209778763,0.544719542231354,0.2542544405595468,9
0.5499999999999999,0.34444444444444444,0.22500000000000003,0.438074345904534,0.4955007470839249,0.5388283392612596,0.29846026127030223,9
0.6214285714285714,0.6111111111111112,0.22500000000000003,0.2307488742680861,0.5792412131924634,0.48359205748579837,0.18496661108773924,9
0.42857142857142855,0.36666666666666664,0.15000000000000002,0.14420349081663564,0.5830089379504461,0.4929199037619205,0.24580074721065895,9
0.6714285714285714,0.5444444444444444,0.15000000000000002,0.37631590702859663,0.5539443163650672,0.3340957327884684,0.38097221130442893,9
0.6785714285714286,0.36666666666666664,0.21250000000000002,0.21096512885294394,0.5481201355755472,0.29693910245340494,0.3523216741988834,9
0.6,0.43333333333333335,0.2,0.30526193870064766,0.5558828416033953,0.32850817700101986,0.3807464468412718,9
0.5499999999999999,0.5888888888888889,0.17500000000000002,0.3489738758976155,0.4928576626158968,0.31301910579957726,0.3559357652361693,9
0.4714285714285714,0.43333333333333335,0.1875,0.17495995652240426,0.6388531863206561,0.5628761878468513,0.2646595803206119,9
0.45,0.3333333333333333,0.1375,0.3126350690964128,0.5960706111050126,0.4396844677918579,0.27781360301276437,9
0.5642857142857143,0.4444444444444444,0.1875,0.3956516375482748,0.5247938260140533,0.2928795592325506,0.3050580999332658,9
0.5142857142857142,0.6111111111111112,0.25,0.1491416563247302,0.638907285509465,0.3082253092483265,0.2969239497251559,9
0.47857142857142854,0.5111111111111111,0.23750000000000004,0.3815304080203874,0.5489980724871014,0.2583558229074292,0.19491375696413157,9
0.6142857142857142,0.34444444444444444,0.23750000000000004,0.5237722998546124,0.6839851719095138,0.311864724318206,0.2323444152020501,9
0.5428571428571428,0.47777777777777775,0.1625,0.18511319910733293,0.6459903666793672,0.3088900576552287,0.2755284527430779,9
0.5357142857142857,0.5333333333333333,0.1625,0.25016155882536195,0.5270353718724502,0.5957547345629362,0.36492844533858815,9
0.5785714285714285,0.4444444444444444,0.22500000000000003,0.1865616641096185,0.6273220561960805,0.4185921211731547,0.27998677261122673,9
0.5214285714285715,0.4444444444444444,0.2,0.4329926059050573,0.692113743855061,0.5356872840118185,0.3340535458473861,9
0.5071428571428571,0.3333333333333333,0.23750000000000004,0.3241440111190277,0.5280199041069047,0.32218161840246395,0.20886154240640717,9
0.6857142857142857,0.5444444444444444,0.21250000000000002,0.48418876827710267,0.5491642318732348,0.620932665004035,0.2755144896663603,9
0.7071428571428571,0.37777777777777777,0.1625,0.1807089710653309,0.6304868326693014,0.3976179582960562,0.29582435377080873,9
0.44285714285714284,0.47777777777777775,0.1875,0.29744419716634596,0.5391343578252044,0.554562879865816,0.3302132840893447,9
0.6142857142857142,0.35555555555555557,0.1375,0.24213972119111338,0.524408577739315,0.2523855175165677,0.20730058188452508,9
0.6714285714285714,0.5,0.17500000000000002,0.372220358330863,0.692543022357182,0.33451587622040413,0.33842209306409965,9
0.5428571428571428,0.37777777777777777,0.23750000000000004,0.416626138142427,0.4828185603294315,0.6302818466630813,0.1925544115224326,9
0.5499999999999999,0.5222222222222223,0.15000000000000002,0.4450571133255883,0.6005793379321492,0.29277177734638227,0.2432185264188065,9
0.5285714285714286,0.37777777777777777,0.22500000000000003,0.34061308924478717,0.6009610778477971,0.5736086078782199,0.2972308247052431,9
0.5785714285714285,0.48888888888888893,0.1875,0.12658132572407088,0.5407702837965154,0.23978852333668343,0.3674682594674482,9
0.45,0.4111111111111111,0.2,0.37029802416588153,0.6774453640235013,0.31480381005423985,0.20507932514555396,9
0.7071428571428571,0.36666666666666664,0.2,0.3526015272964049,0.6688826257871088,0.460775967898023,0.2078150652562761,9
0.6428571428571428,0.5222222222222223,0.25,0.49692690725083244,0.6428295774285473,0.584634657895468,0.36305649919549343,9
0.4857142857142857,0.3888888888888889,0.17500000000000002,0.5048173330708658,0.6059885060300183,0.5405938245460762,0.38060624751464045,9
0.42857142857142855,0.5777777777777777,0.23750000000000004,0.15549327869792584,0.5517162410890799,0.39986873870671436,0.23976243717939946,9
0.5071428571428571,0.5222222222222223,0.1625,0.45645394051555277,0.48667079752084175,0.3127873278739197,0.2534441655745212,9
0.4357142857142857,0.6,0.15000000000000002,0.3738493050816143,0.5247987983766876,0.492911052397081,0.37086279077464634,9
0.6285714285714286,0.36666666666666664,0.125,0.45526454898679436,0.6026785654979823,0.48781925629554257,0.18491583085603278,9
0.46428571428571425,0.6111111111111112,0.21250000000000002,0.4685829652593021,0.6796535050539421,0.5278309897866003,0.3835639572165688,9
0.5571428571428572,0.35555555555555557,0.21250000000000002,0.4673919253056762,0.5723026675514086,0.45500148327808043,0.23752469033560927,9
0.5571428571428572,0.5888888888888889,0.125,0.4518536194740024,0.6247798811178262,0.5071877764268182,0.18676009261466678,9
0.6571428571428571,0.6111111111111112,0.22500000000000003,0.15578762874372698,0.6679406420451353,0.29458110054629794,0.2174594062073086,9
0.5642857142857143,0.6,0.15000000000000002,0.23573597385893386,0.5772077214855208,0.5376375198018131,0.38615759643169423,9
0.65,0.5555555555555556,0.125,0.12896909738889495,0.680699843785106,0.46714634359795526,0.25694657264114795,9
0.5428571428571428,0.5111111111111111,0.1625,0.5060320144529038,0.6731433043356966,0.43299848913820416,0.2608287775987551,9
0.6214285714285714,0.47777777777777775,0.25,0.1551573655634907,0.549680917102961,0.5409372912780472,0.3210573207965327,9
0.5071428571428571,0.6111111111111112,0.21250000000000002,0.5015896303471006,0.5262647832832288,0.421870070910366,0.2866661748892708,9
0.6428571428571428,0.5777777777777777,0.23750000000000004,0.16797467141363798,0.682923491937707,0.40976612299198223,0.2717292661692555,9
0.47857142857142854,0.3333333333333333,0.21250000000000002,0.3723097192048479,0.5714681305874644,0.46952625392401837,0.3872722288155397,9
0.42857142857142855,0.5444444444444444,0.17500000000000002,0.15955971969515037,0.5627459865124421,0.477993033600697,0.21877620486291918,9
0.5928571428571429,0.5888888888888889,0.22500000000000003,0.2059577252988154,0.5296612149282233,0.4683453241443545,0.19810949692475496,9
0.5928571428571429,0.5777777777777777,0.17500000000000002,0.4855182166304697,0.658969024883653,0.599199642234135,0.34343810231785055,9
0.2857142857142857,0.7444444444444445,0.9,0.07910937061886947,0.03185312325068346,0.7594197426813603,0.2988871744150059,2
0.16428571428571428,0.7444444444444445,0.9875,0.17227400295924056,0.03352103192507386,0.6103659074500247,0.2611687187721642,2
0.2785714285714286,0.5888888888888889,1.0,0.11938771444520047,0.013390177235208717,0.3671037229431202,0.21140816949574756,2
0.15714285714285714,0.7444444444444445,1.0,0.16515200922840056,0.016332124086625988,0.47097251124234907,0.2987089896311761,2
0.2571428571428571,0.6888888888888889,0.9,0.14187841625170539,0.061893760652769275,0.6716372368858885,0.2582672979432973,2
0.22857142857142856,0.7555555555555555,0.95,0.2390407211879617,0.013357792426932968,0.3650120120656084,0.31696082923537217,2
0.41428571428571426,0.7222222222222222,0.9875,0.24854259879360474,0.027415579192196754,0.4287853190409143,0.2381470072621832,2
0.42142857142857143,0.7222222222222222,0.9875,0.09357608637672743,0.052391845478329174,0.7764954787291101,0.27293512842241985,2
0.3,0.6333333333333333,0.875,0.13298956922727856,0.05419997221262948,0.6341618314804032,0.26957900103217913,2
0.3071428571428571,0.6777777777777778,0.925,0.19289574389962194,0.011284489155887784,0.8886786309764618,0.23780822966756685,2
0.41428571428571426,0.6444444444444445,0.95,0.20928688528193662,0.005128250081743307,0.5037280306791698,0.2569621060353453,2
0.19285714285714284,0.6333333333333333,0.9,0.13384146082009374,0.005280509833273189,0.5197772584336557,0.21854806312147404,2
0.19999999999999998,0.7444444444444445,0.9875,0.15868972483993982,0.0574394829754481,0.494844916745244,0.22466335689019676,2
0.35714285714285715,0.5666666666666667,0.8875000000000001,0.2644480187870726,0.06535044205126228,0.8860433059764206,0.2330922005171259,2
0.2785714285714286,0.7333333333333334,0.9875,0.2311404739115801,0.02493253259237599,0.9319442593377052,0.2725242319911858,2
0.17857142857142858,0.8111111111111111,0.8875000000000001,0.10037138340013219,0.017473561105050023,0.691700685321744,0.2045000698624647,2
0.22142857142857142,0.7222222222222222,0.9,0.2594605051059222,0.0007593955530422469,0.49768058963258843,0.30724522543584964,2
0.18571428571428572,0.8333333333333334,0.9750000000000001,0.08191046276089387,0.0220197535910088,0.7706443698387067,0.22348237510493715,2
0.17857142857142858,0.7,0.9,0.2223566685719225,0.009971045952794189,0.8161833427935563,0.28663173343809756,2
0.42857142857142855,0.7,0.9750000000000001,0.17694427911864485,0.04872295519131237,0.5314975728240809,0.2856715356226388,2
0.42142857142857143,0.6333333333333333,0.9750000000000001,0.15154830481184922,0.05788404602452918,0.9223463987468379,0.23065204926262953,2
0.15714285714285714,0.6888888888888889,0.9125000000000001,0.08569557351439416,0.0019426970068332217,0.42168278297529227,0.2279285215465918,2
0.2571428571428571,0.6666666666666666,0.9375,0.13803512744467739,0.028243910414265855,0.3813727948999799,0.23907132722660854,2
0.42142857142857143,0.6111111111111112,0.9875,0.17272405329294382,0.05143512044553136,0.8134211489333865,0.3258224115546532,2
0.3857142857142857,0.8,1.0,0.08456569147720427,0.03275871699731517,0.8498448487950268,0.2778716221871891,2
0.3071428571428571,0.7,0.95,0.10026251313072998,0.042864389916325296,0.5685667697166013,0.2567672880446552,2
0.19999999999999998,0.7888888888888889,0.9625000000000001,0.24442029668780274,0.0,0.5403300857004076,0.27792981013630125,2
0.3,0.8222222222222222,1.0,0.0883933816379272,0.018228919041306302,0.4020396457984772,0.2465122563769351,2
0.22142857142857142,0.8222222222222222,0.875,0.16291903217483095,0.021574390181105796,0.9488156620654835,0.304047780977715,2
0.19999999999999998,0.5888888888888889,0.95,0.1001185142784855,0.026656628789554826,0.41544831824887396,0.3198762516717938,2
0.40714285714285714,0.5888888888888889,0.9,0.15854326712228117,0.038799288359426004,0.88930809116586,0.2667440317704869,2
0.35,0.5555555555555556,0.9125000000000001,0.1552430010252852,0.022393851641464457,0.8587769727223691,0.2689567244295912,2
0.32857142857142857,0.7888888888888889,0.9,0.13562968761572403,0.06331197308223124,0.6229046392781623,0.27788354728440734,2
0.3857142857142857,0.6222222222222222,0.9,0.16253417422023908,0.01117708308998891,0.42233916821770734,0.25074204508414744,2
0.40714285714285714,0.7,0.95,0.08588520213015838,0.03553897544776469,0.9162074584682673,0.229938453876771,2
0.25,0.6777777777777778,0.95,0.18863213102721343,0.017691012759412678,0.40433444986694833,0.284441246743221,2
0.25,0.6555555555555556,0.9125000000000001,0.1212875126674926,0.00017778100789195284,0.7622254303715452,0.2849905153259389,2
0.37142857142857144,0.6111111111111112,0.925,0.19247836841862664,0.046391619370855924,0.9950071602393447,0.24238340849080028,2
0.19285714285714284,0.7888888888888889,0.9750000000000001,0.1773010270175711,0.007750177890429033,0.4442151343646903,0.3035552523543832,2
0.40714285714285714,0.6111111111111112,0.9875,0.17614019324752228,0.03504049437302248,0.5225071828564842,0.24176785571606427,2
0.37142857142857144,0.7,0.9125000000000001,0.10058680092501948,0.03152759045564041,0.6041219492949463,0.28795136601270943,2
0.3071428571428571,0.8222222222222222,0.925,0.190336401130753,0.05508695678273903,0.8439265094731119,0.2625842811909631,2
0.3142857142857143,0.7666666666666667,1.0,0.22670243798737344,0.06274987656233705,0.6710760912858273,0.2538798511979997,2
0.17142857142857143,0.5555555555555556,0.9125000000000001,0.09208268860846547,0.010452397369496186,0.5389522739134402,0.2421478815993862,2
0.20714285714285713,0.8,0.875,0.1014537584955546,0.014264314386807642,0.836508383363546,0.23063133047499515,2
0.14285714285714285,0.6111111111111112,0.9125000000000001,0.13267339517532828,0.005165656130540736,0.462427494363445,0.308617585208419,2
0.39999999999999997,0.6888888888888889,0.9125000000000001,0.1047611033425555,0.028699437858335175,0.9621440014508353,0.25194901738404485,2
0.2642857142857143,0.6777777777777778,1.0,0.26149434673998806,0.054301282191101974,0.4880911090679574,0.2530432481489613,2
0.35,0.7333333333333334,0.8875000000000001,0.2045035125177218,0.03943774007164652,0.5294349792905384,0.28588913089233825,2
0.42142857142857143,0.7111111111111111,0.9375,0.17501736615131214,0.042106252123140536,0.9384080688919627,0.2151556856049627,2
0.14285714285714285,0.8222222222222222,0.9,0.1502984360246712,0.020617218714717278,0.8022798325207323,0.2454181859457851,2
0.17142857142857143,0.5666666666666667,1.0,0.13391923650248538,0.03680764090676569,0.5117344661409606,0.26428949565562787,2
0.36428571428571427,0.7444444444444445,0.875,0.16610758492470057,0.008591211880459443,0.6588364352618579,0.26197501301003223,2
0.40714285714285714,0.7555555555555555,1.0,0.14764796771288524,0.005402355406955078,0.7257235259773205,0.3137341078140077,2
0.15714285714285714,0.6555555555555556,0.9625000000000001,0.19417506631844095,0.03399945113515582,0.4928008134377939,0.2943469933127695,2
0.37142857142857144,0.7555555555555555,0.925,0.08997330887354049,0.052393825791011484,0.8527767501082777,0.3227301118899427,2
0.20714285714285713,0.7777777777777778,0.875,0.20045037329612858,0.05199011089053435,0.6484468488564445,0.2984819129765318,2
0.3142857142857143,0.6,0.9125000000000001,0.24952037617255285,0.065277643629299,0.7892011247560715,0.282408609822172,2
0.29285714285714287,0.7111111111111111,0.9625000000000001,0.21910785517907916,0.027704135107290057,0.5564441005134579,0.21328326209060236,2
0.37142857142857144,0.5666666666666667,1.0,0.2235395882473985,0.0021492647572391443,0.5831955270376548,0.2994577238282472,2
0.24285714285714285,0.7888888888888889,0.9375,0.2486638674962086,0.01852093793721285,0.8909997035435628,0.1969264451457252,2
0.3,0.7666666666666667,0.9750000000000001,0.18336821183582208,0.0002610626284594575,0.7750332902186994,0.19929825166126727,2
0.24285714285714285,0.7333333333333334,0.925,0.12125701470664496,0.018643463135169402,0.8234422605240042,0.2380403622152983,2
0.19285714285714284,0.7555555555555555,0.925,0.17891578312241418,0.018395895586390015,0.7248998898280132,0.2732864154184331,2
0.21428571428571427,0.7222222222222222,0.925,0.2305738998739575,0.06662964646932121,0.7138735658073294,0.21619790078968262,2
